DATE,REGION,CODE,NB_POINTS_SOUTIRAGE,ENERGIE_SOUTIREE
2022-02-07,Pays de la Loire,52,109407510,46817688510.0
2022-02-07,Provence-Alpes-Côte d'Azur,93,168245920,64842177187.0
2022-02-07,Île-de-France,11,313412372,105195105518.0
2022-02-08,Auvergne-Rhône-Alpes,84,231514602,94031124477.0
2022-02-08,Bourgogne-Franche-Comté,27,82269788,32596506434.0
2022-02-08,Bretagne,53,103610044,42522322781.0
2022-02-08,Centre-Val de Loire,24,68826580,31583488607.0
2022-02-08,Grand-Est,44,145768178,56683710757.0
2022-02-08,Hauts-de-France,32,142666492,54518507493.0
2022-02-08,Normandie,28,95209664,41252830270.0
2022-02-08,Nouvelle Aquitaine,75,174060230,74218103224.0
2022-02-08,Occitanie,76,188772358,75297520676.0
2022-02-08,Pays de la Loire,52,109408790,47561335512.0
2022-02-08,Provence-Alpes-Côte d'Azur,93,168251320,65914176991.0
2022-02-08,Île-de-France,11,313419556,106660625391.0
2022-02-09,Auvergne-Rhône-Alpes,84,231530610,93543716050.0
2022-02-09,Bourgogne-Franche-Comté,27,82273194,32467805947.0
2022-02-09,Bretagne,53,103615441,42605790612.0
2022-02-09,Centre-Val de Loire,24,68827882,31440397756.0
2022-02-09,Grand-Est,44,145771804,55676915012.0
2022-02-09,Hauts-de-France,32,142674098,54430285357.0
2022-02-09,Normandie,28,95213990,41199019633.0
2022-02-09,Nouvelle Aquitaine,75,174068264,73847928121.0
2022-02-09,Occitanie,76,188781164,74921344481.0
2022-02-09,Pays de la Loire,52,109409980,47486067483.0
2022-02-09,Provence-Alpes-Côte d'Azur,93,168265954,65779153847.0
2022-02-09,Île-de-France,11,313448746,106357200764.0
2022-02-10,Auvergne-Rhône-Alpes,84,231547001,92343351055.0
2022-02-10,Bourgogne-Franche-Comté,27,82277770,32098485527.0
2022-02-10,Bretagne,53,103623580,42309916767.0
2022-02-10,Centre-Val de Loire,24,68830468,31084728465.0
2022-02-10,Grand-Est,44,145778292,55882138392.0
2022-02-10,Hauts-de-France,32,142681328,54100778566.0
2022-02-10,Normandie,28,95220611,40954079361.0
2022-02-10,Nouvelle Aquitaine,75,174081262,72772385649.0
2022-02-10,Occitanie,76,188795168,73829403915.0
2022-02-10,Pays de la Loire,52,109417710,46994845917.0
2022-02-10,Provence-Alpes-Côte d'Azur,93,168277352,65142351012.0
2022-02-10,Île-de-France,11,313485070,105381282731.0
2022-02-11,Auvergne-Rhône-Alpes,84,231569107,95627021293.0
2022-02-11,Bourgogne-Franche-Comté,27,82284540,33276789096.0
2022-02-11,Bretagne,53,103631882,44096817336.0
2022-02-11,Centre-Val de Loire,24,68833806,32313143277.0
2022-02-11,Grand-Est,44,145785608,57805708105.0
2022-02-11,Hauts-de-France,32,142694178,56217712469.0
2022-02-11,Normandie,28,95225754,42631960988.0
2022-02-11,Nouvelle Aquitaine,75,174096442,75433413748.0
2022-02-11,Occitanie,76,188814638,76497535493.0
2022-02-11,Pays de la Loire,52,109428150,48861773072.0
2022-02-11,Provence-Alpes-Côte d'Azur,93,168292952,67653610501.0
2022-02-11,Île-de-France,11,313528440,109080749497.0
2022-02-12,Auvergne-Rhône-Alpes,84,231565930,100688514664.0
2022-02-12,Bourgogne-Franche-Comté,27,82282482,35131689425.0
2022-02-12,Bretagne,53,103630176,46810317066.0
2022-02-12,Centre-Val de Loire,24,68832504,34284536668.0
2022-02-12,Grand-Est,44,145782280,61279695776.0
2022-02-12,Hauts-de-France,32,142693294,59510664481.0
2022-02-12,Normandie,28,95223284,45241387196.0
2022-02-12,Nouvelle Aquitaine,75,174090924,79876925028.0
2022-02-12,Occitanie,76,188813630,80892143587.0
2022-02-12,Pays de la Loire,52,109423650,51710482514.0
2022-02-12,Provence-Alpes-Côte d'Azur,93,168291834,71631480937.0
2022-02-12,Île-de-France,11,313536224,114121954422.0
2022-02-13,Auvergne-Rhône-Alpes,84,231559632,96090473851.0
2022-02-13,Bourgogne-Franche-Comté,27,82280008,33599580549.0
2022-02-13,Bretagne,53,103628516,44855140950.0
2022-02-13,Centre-Val de Loire,24,68830054,32826344442.0
2022-02-13,Grand-Est,44,145778230,58666393791.0
2022-02-13,Hauts-de-France,32,142689528,57349024112.0
2022-02-13,Normandie,28,95221014,43450087286.0
2022-02-13,Nouvelle Aquitaine,75,174086813,76207124007.0
2022-02-13,Occitanie,76,188809658,77304856324.0
2022-02-13,Pays de la Loire,52,109419184,49522988900.0
2022-02-13,Provence-Alpes-Côte d'Azur,93,168288242,68882829671.0
2022-02-13,Île-de-France,11,313527013,109416471950.0
2022-02-14,Auvergne-Rhône-Alpes,84,231587452,91065541398.0
2022-02-14,Bourgogne-Franche-Comté,27,82289784,31707731863.0
2022-02-14,Bretagne,53,103641302,42242466779.0
2022-02-14,Centre-Val de Loire,24,68837270,30632690034.0
2022-02-14,Grand-Est,44,145790946,55504576128.0
2022-02-14,Hauts-de-France,32,142705678,53956003489.0
2022-02-14,Normandie,28,95234482,40781271452.0
2022-02-14,Nouvelle Aquitaine,75,174113270,71458719436.0
2022-02-14,Occitanie,76,188837038,72666924996.0
2022-02-14,Pays de la Loire,52,109434136,46438103741.0
2022-02-14,Provence-Alpes-Côte d'Azur,93,168310910,65080154958.0
2022-02-14,Île-de-France,11,313576876,104497399513.0
2022-02-15,Auvergne-Rhône-Alpes,84,231592734,93707010040.0
2022-02-15,Bourgogne-Franche-Comté,27,82290416,32663830022.0
2022-02-15,Bretagne,53,103645704,43686402282.0
2022-02-15,Centre-Val de Loire,24,68839324,31566598211.0
2022-02-15,Grand-Est,44,145792386,56667576245.0
2022-02-15,Hauts-de-France,32,142709074,55623413225.0
2022-02-15,Normandie,28,95236418,42146311926.0
2022-02-15,Nouvelle Aquitaine,75,174120908,73599566845.0
2022-02-15,Occitanie,76,188842810,74813209412.0
2022-02-15,Pays de la Loire,52,109439630,47866789258.0
2022-02-15,Provence-Alpes-Côte d'Azur,93,168323684,67186697831.0
2022-02-15,Île-de-France,11,313587166,107437474703.0
2022-02-16,Auvergne-Rhône-Alpes,84,231598460,88409317134.0
2022-02-16,Bourgogne-Franche-Comté,27,82292432,30772668077.0
2022-02-16,Bretagne,53,103649884,41069664313.0
2022-02-16,Centre-Val de Loire,24,68841216,29596824142.0
2022-02-16,Grand-Est,44,145790854,54142106002.0
2022-02-16,Hauts-de-France,32,142712202,52590135908.0
2022-02-16,Normandie,28,95237752,39643708337.0
2022-02-16,Nouvelle Aquitaine,75,174124502,69001248152.0
2022-02-16,Occitanie,76,188849220,70351076054.0
2022-02-16,Pays de la Loire,52,109443574,44909067992.0
2022-02-16,Provence-Alpes-Côte d'Azur,93,168330246,63425306030.0
2022-02-16,Île-de-France,11,313606926,101773222950.0
2022-02-17,Auvergne-Rhône-Alpes,84,231613848,80410396274.0
2022-02-17,Bourgogne-Franche-Comté,27,82296878,28001085069.0
2022-02-17,Bretagne,53,103657492,37352661738.0
2022-02-17,Centre-Val de Loire,24,68844760,26813147304.0
2022-02-17,Grand-Est,44,145797334,48994861555.0
2022-02-17,Hauts-de-France,32,142715876,48033610085.0
2022-02-17,Normandie,28,95242477,36021073013.0
2022-02-17,Nouvelle Aquitaine,75,174133914,62500153223.0
2022-02-17,Occitanie,76,188865498,63788416227.0
2022-02-17,Pays de la Loire,52,109451370,40735279044.0
2022-02-17,Provence-Alpes-Côte d'Azur,93,168344290,57573710978.0
2022-02-17,Île-de-France,11,313632658,93274248757.0
2022-02-18,Auvergne-Rhône-Alpes,84,231639308,81328512044.0
2022-02-18,Bourgogne-Franche-Comté,27,82305828,28398399642.0
2022-02-18,Bretagne,53,103665164,38048477392.0
2022-02-18,Centre-Val de Loire,24,68849956,27255744204.0
2022-02-18,Grand-Est,44,145807598,49906731341.0
2022-02-18,Hauts-de-France,32,142727038,48893681982.0
2022-02-18,Normandie,28,95253634,36673487669.0
2022-02-18,Nouvelle Aquitaine,75,174152192,63349315337.0
2022-02-18,Occitanie,76,188889922,64598114377.0
2022-02-18,Pays de la Loire,52,109466488,41388608662.0
2022-02-18,Provence-Alpes-Côte d'Azur,93,168359152,58443624066.0
2022-02-18,Île-de-France,11,313675300,94752162955.0
2022-02-19,Auvergne-Rhône-Alpes,84,231628051,87634483558.0
2022-02-19,Bourgogne-Franche-Comté,27,82301000,30719612619.0
2022-02-19,Bretagne,53,103661692,41442246688.0
2022-02-19,Centre-Val de Loire,24,68846618,29780407900.0
2022-02-19,Grand-Est,44,145803338,53918783192.0
2022-02-19,Hauts-de-France,32,142719132,53105337693.0
2022-02-19,Normandie,28,95248754,40041755451.0
2022-02-19,Nouvelle Aquitaine,75,174143868,68825691429.0
2022-02-19,Occitanie,76,188883784,70091175039.0
2022-02-19,Pays de la Loire,52,109461784,45066179137.0
2022-02-19,Provence-Alpes-Côte d'Azur,93,168352744,63578149438.0
2022-02-19,Île-de-France,11,313672782,101359420357.0
2022-02-20,Auvergne-Rhône-Alpes,84,231626482,85398968440.0
2022-02-20,Bourgogne-Franche-Comté,27,82298274,29943780278.0
2022-02-20,Bretagne,53,103660698,40314121316.0
2022-02-20,Centre-Val de Loire,24,68844190,29038124797.0
2022-02-20,Grand-Est,44,145800012,53202561285.0
2022-02-20,Hauts-de-France,32,142716724,51880533404.0
2022-02-20,Normandie,28,95246000,39006978145.0
2022-02-20,Nouvelle Aquitaine,75,174139614,67089485225.0
2022-02-20,Occitanie,76,188877948,68417762768.0
2022-02-20,Pays de la Loire,52,109457864,43826919059.0
2022-02-20,Provence-Alpes-Côte d'Azur,93,168350132,62077249006.0
2022-02-20,Île-de-France,11,313665678,98630040784.0
2022-02-21,Auvergne-Rhône-Alpes,84,231656076,87628992110.0
2022-02-21,Bourgogne-Franche-Comté,27,82307532,30691319378.0
2022-02-21,Bretagne,53,103673928,41363117677.0
2022-02-21,Centre-Val de Loire,24,68850794,29635799610.0
2022-02-21,Grand-Est,44,145811364,54528546685.0
2022-02-21,Hauts-de-France,32,142731290,53083008587.0
2022-02-21,Normandie,28,95257832,40001373633.0
2022-02-21,Nouvelle Aquitaine,75,174161446,68502126392.0
2022-02-21,Occitanie,76,188900580,69875555221.0
2022-02-21,Pays de la Loire,52,109473600,44842005180.0
2022-02-21,Provence-Alpes-Côte d'Azur,93,168370854,63694172902.0
2022-02-21,Île-de-France,11,313715644,101727655801.0
2022-02-22,Auvergne-Rhône-Alpes,84,231659296,85921061995.0
2022-02-22,Bourgogne-Franche-Comté,27,82307884,30097827412.0
2022-02-22,Bretagne,53,103676954,40569510765.0
2022-02-22,Centre-Val de Loire,24,68851484,29001374142.0
2022-02-22,Grand-Est,44,145812348,53741537176.0
2022-02-22,Hauts-de-France,32,142734334,52090232558.0
2022-02-22,Normandie,28,95259284,39218964714.0
2022-02-22,Nouvelle Aquitaine,75,174163542,66950518338.0
2022-02-22,Occitanie,76,188907502,68419026082.0
2022-02-22,Pays de la Loire,52,109476021,43921070857.0
2022-02-22,Provence-Alpes-Côte d'Azur,93,168379162,62574276873.0
2022-02-22,Île-de-France,11,313725910,99890030813.0
2022-02-23,Auvergne-Rhône-Alpes,84,231676920,83200300248.0
2022-02-23,Bourgogne-Franche-Comté,27,82309816,29150361549.0
2022-02-23,Bretagne,53,103683318,39372414822.0
2022-02-23,Centre-Val de Loire,24,68853764,28071391229.0
2022-02-23,Grand-Est,44,145816134,51365948017.0
2022-02-23,Hauts-de-France,32,142740050,50600649558.0
2022-02-23,Normandie,28,95263244,38023200032.0
2022-02-23,Nouvelle Aquitaine,75,174175140,64731677992.0
2022-02-23,Occitanie,76,188921264,66250369755.0
2022-02-23,Pays de la Loire,52,109481296,42529808837.0
2022-02-23,Provence-Alpes-Côte d'Azur,93,168389862,60733711616.0
2022-02-23,Île-de-France,11,313745298,97088443052.0
2022-02-24,Auvergne-Rhône-Alpes,84,231693946,84800402929.0
2022-02-24,Bourgogne-Franche-Comté,27,82314380,29715906984.0
2022-02-24,Bretagne,53,103689456,40210723664.0
2022-02-24,Centre-Val de Loire,24,68857852,28635462340.0
2022-02-24,Grand-Est,44,145821342,52684334899.0
2022-02-24,Hauts-de-France,32,142746166,51627971050.0
2022-02-24,Normandie,28,95267919,38824356770.0
2022-02-24,Nouvelle Aquitaine,75,174185492,66005487574.0
2022-02-24,Occitanie,76,188935320,67609044031.0
2022-02-24,Pays de la Loire,52,109489980,43361421662.0
2022-02-24,Provence-Alpes-Côte d'Azur,93,168403034,62206543722.0
2022-02-24,Île-de-France,11,313774808,98911253543.0
2022-02-25,Auvergne-Rhône-Alpes,84,231716936,89438932864.0
2022-02-25,Bourgogne-Franche-Comté,27,82321884,31409258191.0
2022-02-25,Bretagne,53,103700264,42627732974.0
2022-02-25,Centre-Val de Loire,24,68865042,30414668932.0
2022-02-25,Grand-Est,44,145836674,56067547233.0
2022-02-25,Hauts-de-France,32,142758480,54594379965.0
2022-02-25,Normandie,28,95275708,41146810074.0
2022-02-25,Nouvelle Aquitaine,75,174200930,69843944081.0
2022-02-25,Occitanie,76,188961958,71601655686.0
2022-02-25,Pays de la Loire,52,109503268,45969477990.0
2022-02-25,Provence-Alpes-Côte d'Azur,93,168423180,65988303975.0
2022-02-25,Île-de-France,11,313808604,103953550567.0
2022-02-26,Auvergne-Rhône-Alpes,84,231706546,91677319935.0
2022-02-26,Bourgogne-Franche-Comté,27,82318562,32235661090.0
2022-02-26,Bretagne,53,103694692,43828104292.0
2022-02-26,Centre-Val de Loire,24,68863062,31363315679.0
2022-02-26,Grand-Est,44,145843072,57676584272.0
2022-02-26,Hauts-de-France,32,142750353,56143408813.0
2022-02-26,Normandie,28,95268332,42336131819.0
2022-02-26,Nouvelle Aquitaine,75,174188588,71875070044.0
2022-02-26,Occitanie,76,188951992,73755730556.0
2022-02-26,Pays de la Loire,52,109497592,47273344053.0
2022-02-26,Provence-Alpes-Côte d'Azur,93,168415546,67991760705.0
2022-02-26,Île-de-France,11,313793693,106064404021.0
2022-02-27,Auvergne-Rhône-Alpes,84,231693054,91125635047.0
2022-02-27,Bourgogne-Franche-Comté,27,82312516,32081558421.0
2022-02-27,Bretagne,53,103689776,43641999316.0
2022-02-27,Centre-Val de Loire,24,68859124,31307408745.0
2022-02-27,Grand-Est,44,145837372,57462359715.0
2022-02-27,Hauts-de-France,32,142742049,56069872207.0
2022-02-27,Normandie,28,95262138,42209347661.0
2022-02-27,Nouvelle Aquitaine,75,174180767,71571799548.0
2022-02-27,Occitanie,76,188940720,73680312280.0
2022-02-27,Pays de la Loire,52,109490332,47025055942.0
2022-02-27,Provence-Alpes-Côte d'Azur,93,168411278,68246290444.0
2022-02-27,Île-de-France,11,313776380,105470396823.0
2022-02-28,Auvergne-Rhône-Alpes,84,231718280,87731714047.0
2022-02-28,Bourgogne-Franche-Comté,27,82324018,30872682735.0
2022-02-28,Bretagne,53,103701216,42010339205.0
2022-02-28,Centre-Val de Loire,24,68866426,29895837558.0
2022-02-28,Grand-Est,44,145848788,55388099598.0
2022-02-28,Hauts-de-France,32,142760158,53746923685.0
2022-02-28,Normandie,28,95273316,40451815009.0
2022-02-28,Nouvelle Aquitaine,75,174203846,68384880840.0
2022-02-28,Occitanie,76,188963558,70900092555.0
2022-02-28,Pays de la Loire,52,109504456,45156254521.0
2022-02-28,Provence-Alpes-Côte d'Azur,93,168433192,65838935178.0
2022-02-28,Île-de-France,11,313814520,102638288170.0
2022-03-01,Auvergne-Rhône-Alpes,84,231672368,85689482425.0
2022-03-01,Bourgogne-Franche-Comté,27,82306770,30105202247.0
2022-03-01,Bretagne,53,103693384,40893285082.0
2022-03-01,Centre-Val de Loire,24,68854196,29054664182.0
2022-03-01,Grand-Est,44,145816600,54411650736.0
2022-03-01,Hauts-de-France,32,142726446,52377881575.0
2022-03-01,Normandie,28,95253834,39288044579.0
2022-03-01,Nouvelle Aquitaine,75,174173356,66548038650.0
2022-03-01,Occitanie,76,188929334,69227677728.0
2022-03-01,Pays de la Loire,52,109484057,43889495005.0
2022-03-01,Provence-Alpes-Côte d'Azur,93,168395724,64332548567.0
2022-03-01,Île-de-France,11,313702170,100363474916.0
2022-03-02,Auvergne-Rhône-Alpes,84,231653708,84222750163.0
2022-03-02,Bourgogne-Franche-Comté,27,82298416,29558971446.0
2022-03-02,Bretagne,53,103691122,40115241337.0
2022-03-02,Centre-Val de Loire,24,68846960,28488292574.0
2022-03-02,Grand-Est,44,145802330,54323105684.0
2022-03-02,Hauts-de-France,32,142714162,51468928316.0
2022-03-02,Normandie,28,95243862,38538017800.0
2022-03-02,Nouvelle Aquitaine,75,174163222,65354528978.0
2022-03-02,Occitanie,76,188909604,68132040265.0
2022-03-02,Pays de la Loire,52,109476490,43060642286.0
2022-03-02,Provence-Alpes-Côte d'Azur,93,168376420,63346090587.0
2022-03-02,Île-de-France,11,313670304,98811055338.0
2022-03-03,Auvergne-Rhône-Alpes,84,231665605,80939029987.0
2022-03-03,Bourgogne-Franche-Comté,27,82300214,28383269659.0
2022-03-03,Bretagne,53,103694584,38571868564.0
2022-03-03,Centre-Val de Loire,24,68847866,27308859749.0
2022-03-03,Grand-Est,44,145808854,52218662629.0
2022-03-03,Hauts-de-France,32,142721000,49488084316.0
2022-03-03,Normandie,28,95246610,37021199636.0
2022-03-03,Nouvelle Aquitaine,75,174169964,62766071905.0
2022-03-03,Occitanie,76,188918666,65534435886.0
2022-03-03,Pays de la Loire,52,109484120,41367435923.0
2022-03-03,Provence-Alpes-Côte d'Azur,93,168383818,61026217014.0
2022-03-03,Île-de-France,11,313677878,95205761269.0
2022-03-04,Auvergne-Rhône-Alpes,84,231687132,82263386006.0
2022-03-04,Bourgogne-Franche-Comté,27,82307552,28800880897.0
2022-03-04,Bretagne,53,103705302,39103096975.0
2022-03-04,Centre-Val de Loire,24,68851736,27755929688.0
2022-03-04,Grand-Est,44,145817888,52811464714.0
2022-03-04,Hauts-de-France,32,142733182,50212728265.0
2022-03-04,Normandie,28,95255890,37527728101.0
2022-03-04,Nouvelle Aquitaine,75,174186322,63831533747.0
2022-03-04,Occitanie,76,188930230,66701638548.0
2022-03-04,Pays de la Loire,52,109501848,41984492910.0
2022-03-04,Provence-Alpes-Côte d'Azur,93,168399478,62045678681.0
2022-03-04,Île-de-France,11,313699714,96161543812.0
2022-03-05,Auvergne-Rhône-Alpes,84,231679290,86263290064.0
2022-03-05,Bourgogne-Franche-Comté,27,82303696,30280253389.0
2022-03-05,Bretagne,53,103701936,41277422603.0
2022-03-05,Centre-Val de Loire,24,68850684,29367661358.0
2022-03-05,Grand-Est,44,145810664,55262542570.0
2022-03-05,Hauts-de-France,32,142729578,52906673384.0
2022-03-05,Normandie,28,95256470,39643795227.0
2022-03-05,Nouvelle Aquitaine,75,174182412,67380617123.0
2022-03-05,Occitanie,76,188928180,70520460034.0
2022-03-05,Pays de la Loire,52,109499020,44361315483.0
2022-03-05,Provence-Alpes-Côte d'Azur,93,168398826,65533150279.0
2022-03-05,Île-de-France,11,313698984,100516218480.0
2022-03-06,Auvergne-Rhône-Alpes,84,231671580,89608369956.0
2022-03-06,Bourgogne-Franche-Comté,27,82300158,31497575015.0
2022-03-06,Bretagne,53,103698096,42978700945.0
2022-03-06,Centre-Val de Loire,24,68848042,30755638068.0
2022-03-06,Grand-Est,44,145805866,57259116605.0
2022-03-06,Hauts-de-France,32,142724650,55201595383.0
2022-03-06,Normandie,28,95252252,41398190064.0
2022-03-06,Nouvelle Aquitaine,75,174176834,70409256500.0
2022-03-06,Occitanie,76,188920958,73839436744.0
2022-03-06,Pays de la Loire,52,109495860,46238734069.0
2022-03-06,Provence-Alpes-Côte d'Azur,93,168397480,68590979343.0
2022-03-06,Île-de-France,11,313691498,104027455844.0
2022-03-07,Auvergne-Rhône-Alpes,84,231700566,93809891166.0
2022-03-07,Bourgogne-Franche-Comté,27,82311890,32964475396.0
2022-03-07,Bretagne,53,103711470,45144086892.0
2022-03-07,Centre-Val de Loire,24,68857054,32098529576.0
2022-03-07,Grand-Est,44,145818208,59356455128.0
2022-03-07,Hauts-de-France,32,142741330,57544461924.0
2022-03-07,Normandie,28,95262090,43400138574.0
2022-03-07,Nouvelle Aquitaine,75,174193444,73715876452.0
2022-03-07,Occitanie,76,188938928,77537170633.0
2022-03-07,Pays de la Loire,52,109509888,48523603758.0
2022-03-07,Provence-Alpes-Côte d'Azur,93,168419574,71925775077.0
2022-03-07,Île-de-France,11,313735200,109596546277.0
2022-03-08,Auvergne-Rhône-Alpes,84,231701132,91561947116.0
2022-03-08,Bourgogne-Franche-Comté,27,82312022,32141186008.0
2022-03-08,Bretagne,53,103714654,43910155462.0
2022-03-08,Centre-Val de Loire,24,68855998,31198375731.0
2022-03-08,Grand-Est,44,145817630,57747240725.0
2022-03-08,Hauts-de-France,32,142738948,56075273914.0
2022-03-08,Normandie,28,95262010,42220053618.0
2022-03-08,Nouvelle Aquitaine,75,174192796,71779696840.0
2022-03-08,Occitanie,76,188938994,75609278743.0
2022-03-08,Pays de la Loire,52,109508971,47199489249.0
2022-03-08,Provence-Alpes-Côte d'Azur,93,168424734,70154064548.0
2022-03-08,Île-de-France,11,313736802,107028888162.0
2022-03-09,Auvergne-Rhône-Alpes,84,231711502,84546083097.0
2022-03-09,Bourgogne-Franche-Comté,27,82314086,29568910330.0
2022-03-09,Bretagne,53,103721558,40091643700.0
2022-03-09,Centre-Val de Loire,24,68858318,28588020399.0
2022-03-09,Grand-Est,44,145821494,53811282231.0
2022-03-09,Hauts-de-France,32,142742582,51683498569.0
2022-03-09,Normandie,28,95263574,38611166189.0
2022-03-09,Nouvelle Aquitaine,75,174200504,65930345790.0
2022-03-09,Occitanie,76,188949358,69577886974.0
2022-03-09,Pays de la Loire,52,109513690,43154472074.0
2022-03-09,Provence-Alpes-Côte d'Azur,93,168439146,64479189832.0
2022-03-09,Île-de-France,11,313746644,98799454813.0
2022-03-10,Auvergne-Rhône-Alpes,84,231724157,79203282425.0
2022-03-10,Bourgogne-Franche-Comté,27,82316188,27671903466.0
2022-03-10,Bretagne,53,103729426,37477053880.0
2022-03-10,Centre-Val de Loire,24,68862118,26660896603.0
2022-03-10,Grand-Est,44,145827016,50259544774.0
2022-03-10,Hauts-de-France,32,142748212,48344492570.0
2022-03-10,Normandie,28,95269150,36057883449.0
2022-03-10,Nouvelle Aquitaine,75,174211260,61563280738.0
