Jour,Mois,REGION_Centre-Val de Loire,REGION_Hauts-de-France,Vacances,MIN_TEMPERATURE_C,PRECIP_TOTAL_DAY_MM,Day Length,ENERGIE_SOUTIREE
1,1,True,False,0,8.0,0.0,8.566666666666666,27292711843.0
2,1,True,False,0,9.0,0.0,8.583333333333334,27939460379.0
3,1,True,False,0,10.0,1.0,8.6,28203130585.0
4,1,True,False,0,4.0,5.0,8.616666666666667,29266505462.0
5,1,True,False,0,1.0,2.0,8.633333333333333,33755344473.0
6,1,True,False,0,0.0,0.0,8.65,36360835487.0
7,1,True,False,0,1.0,4.0,8.666666666666666,36525586102.0
8,1,True,False,0,5.0,11.0,8.716666666666667,35160771882.0
9,1,True,False,0,3.0,4.0,8.733333333333333,34620346644.0
10,1,True,False,0,5.0,3.0,8.616666666666667,34674764926.0
11,1,True,False,0,0.0,0.0,8.783333333333333,35986018789.0
12,1,True,False,0,0.0,0.0,8.683333333333334,37842051105.0
13,1,True,False,0,0.0,0.0,8.85,38986068662.0
14,1,True,False,0,0.0,0.0,8.733333333333333,40075758521.0
15,1,True,False,0,0.0,0.0,8.916666666666666,41191685837.0
16,1,True,False,0,0.0,0.0,8.95,40779805102.0
17,1,True,False,0,4.0,0.0,8.85,38316290303.0
18,1,True,False,0,1.0,0.0,8.883333333333333,38113588531.0
19,1,True,False,0,0.0,1.0,8.933333333333334,37926316612.0
20,1,True,False,0,1.0,1.0,9.1,37200854213.0
21,1,True,False,0,0.0,0.0,9.15,38825671687.0
22,1,True,False,0,0.0,0.0,9.166666666666666,39322753149.0
23,1,True,False,0,0.0,0.0,9.216666666666667,38667780749.0
24,1,True,False,0,0.0,0.0,9.25,38961699543.0
25,1,True,False,0,0.0,0.0,9.183333333333334,40169638983.0
26,1,True,False,0,0.0,0.0,9.216666666666667,40659977475.0
27,1,True,False,0,0.0,0.0,9.266666666666667,39885540601.0
28,1,True,False,0,3.0,0.0,9.3,38159441976.0
29,1,True,False,0,2.0,0.0,9.35,36619575964.0
30,1,True,False,0,4.0,0.0,9.4,34603504812.0
31,1,True,False,0,2.0,0.0,9.45,34974020776.0
1,2,True,False,0,1.0,0.0,9.5,35541452888.0
2,2,True,False,0,7.0,0.0,9.533333333333333,32196988485.0
3,2,True,False,0,3.0,0.0,9.716666666666667,32271683310.0
4,2,True,False,0,6.0,0.0,9.65,32177218075.0
5,2,True,False,1,1.0,0.0,9.816666666666666,33039659745.0
6,2,True,False,1,4.0,0.0,9.75,33231182436.0
7,2,True,False,1,3.0,2.0,9.9,31135494700.0
8,2,True,False,1,1.0,0.0,9.966666666666667,31583488607.0
9,2,True,False,1,1.0,0.0,10.0,31440397756.0
10,2,True,False,1,3.0,2.0,10.066666666666666,31084728465.0
11,2,True,False,1,0.0,4.0,10.1,32313143277.0
12,2,True,False,1,0.0,0.0,10.166666666666666,34284536668.0
13,2,True,False,1,0.0,5.0,10.2,32826344442.0
14,2,True,False,1,5.0,6.0,10.266666666666667,30632690034.0
15,2,True,False,1,2.0,0.0,10.333333333333334,31566598211.0
16,2,True,False,1,8.0,17.0,10.366666666666667,29596824142.0
17,2,True,False,1,7.0,1.0,10.433333333333334,26813147304.0
18,2,True,False,1,6.0,2.0,10.383333333333333,27255744204.0
19,2,True,False,1,2.0,0.0,10.583333333333334,29780407900.0
20,2,True,False,1,6.0,0.0,10.583333333333334,29038124797.0
21,2,True,False,1,5.0,2.0,10.7,29635799610.0
22,2,True,False,1,4.0,0.0,10.616666666666667,29001374142.0
23,2,True,False,0,4.0,0.0,10.716666666666667,28071391229.0
24,2,True,False,0,5.0,1.0,10.8,28635462340.0
25,2,True,False,0,0.0,0.0,10.866666666666667,30414668932.0
26,2,True,False,0,0.0,0.0,10.866666666666667,31363315679.0
27,2,True,False,0,-1.0,0.0,11.016666666666667,31307408745.0
28,2,True,False,0,1.0,0.0,10.933333333333334,29895837558.0
1,3,True,False,0,2.0,0.0,11.05,29054664182.0
2,3,True,False,0,6.0,3.0,11.15,28488292574.0
3,3,True,False,0,7.0,1.0,11.166666666666666,27308859749.0
4,3,True,False,0,5.0,0.0,11.266666666666667,27755929688.0
5,3,True,False,0,0.0,0.0,11.266666666666667,29367661358.0
6,3,True,False,0,1.0,0.0,11.366666666666667,30755638068.0
7,3,True,False,0,-1.0,0.0,11.433333333333334,32098529576.0
8,3,True,False,0,0.0,0.0,11.483333333333333,31198375731.0
9,3,True,False,0,4.0,0.0,11.533333333333333,28588020399.0
10,3,True,False,0,5.0,0.0,11.6,26660896603.0
11,3,True,False,0,7.0,10.0,11.65,26663498785.0
12,3,True,False,0,6.0,2.0,11.716666666666667,27315002808.0
13,3,True,False,0,4.0,24.0,11.766666666666667,27842429558.0
14,3,True,False,0,2.0,8.0,11.783333333333333,26922199122.0
15,3,True,False,0,8.0,7.0,11.883333333333333,25125611566.0
16,3,True,False,0,8.0,0.0,11.95,25029227753.0
17,3,True,False,0,8.0,0.0,12.0,25780720552.0
18,3,True,False,0,3.0,0.0,12.05,26459583749.0
19,3,True,False,0,5.0,0.0,12.05,25454977438.0
20,3,True,False,0,7.0,1.0,12.166666666666666,25463923905.0
21,3,True,False,0,6.0,0.0,12.15,23629528407.0
22,3,True,False,0,5.0,0.0,12.25,22798311727.0
23,3,True,False,0,3.0,0.0,12.333333333333334,22955953690.0
24,3,True,False,0,5.0,0.0,12.366666666666667,22478931847.0
25,3,True,False,0,6.0,0.0,12.416666666666666,21743576881.0
26,3,True,False,0,6.0,0.0,12.433333333333334,21301972946.0
27,3,True,False,0,6.0,0.0,12.533333333333333,19703826110.0
28,3,True,False,0,7.0,0.0,12.616666666666667,19941474845.0
29,3,True,False,0,9.0,5.0,12.65,19967201339.0
30,3,True,False,0,6.0,1.0,12.7,21727465327.0
31,3,True,False,0,3.0,2.0,12.766666666666667,24589130281.0
1,4,True,False,0,0.0,13.0,12.816666666666666,30482557888.0
2,4,True,False,0,0.0,4.0,12.866666666666667,32331594786.0
3,4,True,False,0,0.0,0.0,12.933333333333334,32024487191.0
4,4,True,False,0,-2.0,0.0,13.033333333333333,30327537588.0
5,4,True,False,0,5.0,0.0,13.1,27069453816.0
6,4,True,False,0,6.0,0.0,13.15,25573669635.0
7,4,True,False,0,9.0,36.0,13.25,24243369818.0
8,4,True,False,0,4.0,35.0,13.2,24722087968.0
9,4,True,False,1,1.0,4.0,13.216666666666667,25777968602.0
10,4,True,False,1,0.0,0.0,13.35,25006157115.0
11,4,True,False,1,3.0,0.0,13.416666666666666,22338127205.0
12,4,True,False,1,8.0,0.0,13.516666666666667,20125656619.0
13,4,True,False,1,10.0,6.0,13.533333333333333,19561885293.0
14,4,True,False,1,9.0,0.0,13.633333333333333,18233818105.0
15,4,True,False,1,10.0,0.0,13.6,17252649840.0
16,4,True,False,1,9.0,0.0,13.633333333333333,16786111360.0
17,4,True,False,1,4.0,0.0,13.7,16544698090.0
18,4,True,False,1,6.0,0.0,13.75,16803892108.0
19,4,True,False,1,6.0,0.0,13.8,17603904588.0
20,4,True,False,1,7.0,8.0,13.866666666666667,18212795681.0
21,4,True,False,1,5.0,0.0,13.916666666666666,17922243876.0
22,4,True,False,1,6.0,0.0,13.983333333333333,17424074996.0
23,4,True,False,1,10.0,18.0,14.033333333333333,18024321460.0
24,4,True,False,1,8.0,8.0,14.066666666666666,18369837684.0
25,4,True,False,1,8.0,6.0,14.25,18122180562.0
26,4,True,False,1,4.0,0.0,14.183333333333334,17852221866.0
27,4,True,False,0,4.0,0.0,14.366666666666667,17516523907.0
28,4,True,False,0,7.0,0.0,14.283333333333333,16910626341.0
29,4,True,False,0,7.0,0.0,14.333333333333334,16616308452.0
30,4,True,False,0,6.0,0.0,14.516666666666667,16816533710.0
1,5,True,False,0,6.0,0.0,14.433333333333334,16877159446.0
2,5,True,False,0,7.0,0.0,14.616666666666667,16436774099.0
3,5,True,False,0,8.0,0.0,14.55,16075666043.0
4,5,True,False,0,10.0,0.0,14.716666666666667,16216545889.0
5,5,True,False,0,8.0,0.0,14.766666666666667,16115241566.0
6,5,True,False,0,7.0,0.0,14.816666666666666,15983410169.0
7,5,True,False,0,9.0,4.0,14.866666666666667,15624941456.0
8,5,True,False,0,9.0,0.0,14.9,15328363264.0
9,5,True,False,0,9.0,0.0,14.966666666666667,14841753992.0
10,5,True,False,0,13.0,0.0,15.0,14421507707.0
11,5,True,False,0,11.0,0.0,14.916666666666666,14481108665.0
12,5,True,False,0,9.0,0.0,15.1,14350570840.0
13,5,True,False,0,9.0,0.0,15.133333333333333,14420026313.0
14,5,True,False,0,10.0,0.0,15.05,14502337046.0
15,5,True,False,0,13.0,16.0,15.233333333333333,14229145109.0
16,5,True,False,0,13.0,4.0,15.266666666666667,14060481903.0
17,5,True,False,0,13.0,0.0,15.166666666666666,14041187007.0
18,5,True,False,0,14.0,0.0,15.216666666666667,14288712229.0
19,5,True,False,0,16.0,6.0,15.266666666666667,14108410031.0
20,5,True,False,0,15.0,4.0,15.433333333333334,14227787429.0
21,5,True,False,0,11.0,0.0,15.333333333333334,14206925802.0
22,5,True,False,0,13.0,4.0,15.366666666666667,14162858299.0
23,5,True,False,0,13.0,12.0,15.4,14098725524.0
24,5,True,False,0,8.0,2.0,15.433333333333334,14112217202.0
25,5,True,False,0,7.0,0.0,15.466666666666667,14339958438.0
26,5,True,False,1,11.0,0.0,15.5,14106359013.0
27,5,True,False,1,10.0,0.0,15.533333333333333,14132592559.0
28,5,True,False,1,7.0,0.0,15.566666666666666,14105604940.0
29,5,True,False,1,5.0,0.0,15.6,14238223799.0
30,5,True,False,1,5.0,0.0,15.633333333333333,14405326986.0
31,5,True,False,1,9.0,0.0,15.65,14279762548.0
1,6,True,False,0,9.0,0.0,15.683333333333334,14355021912.0
2,6,True,False,0,11.0,3.0,15.816666666666666,14116249177.0
3,6,True,False,0,13.0,16.0,15.733333333333333,14124432223.0
4,6,True,False,0,14.0,32.0,15.766666666666667,14075987127.0
5,6,True,False,0,13.0,18.0,15.783333333333333,13818776891.0
6,6,True,False,0,10.0,0.0,15.8,14025774907.0
7,6,True,False,0,12.0,6.0,15.816666666666666,13978635885.0
8,6,True,False,0,12.0,15.0,15.85,14129301722.0
9,6,True,False,0,10.0,1.0,15.866666666666667,13945900791.0
10,6,True,False,0,11.0,0.0,15.866666666666667,14015540858.0
11,6,True,False,0,14.0,0.0,15.883333333333333,14044571659.0
12,6,True,False,0,13.0,0.0,15.9,13972213078.0
13,6,True,False,0,9.0,0.0,15.916666666666666,14096554917.0
14,6,True,False,0,11.0,0.0,15.916666666666666,14170011555.0
15,6,True,False,0,14.0,0.0,15.933333333333334,14493250832.0
16,6,True,False,0,16.0,0.0,15.933333333333334,14580460642.0
17,6,True,False,0,17.0,0.0,15.95,14990934863.0
18,6,True,False,0,21.0,0.0,16.05,15106139673.0
19,6,True,False,0,20.0,0.0,15.95,14697303683.0
20,6,True,False,0,16.0,12.0,15.966666666666667,14415862733.0
21,6,True,False,0,15.0,12.0,15.966666666666667,14196930642.0
22,6,True,False,0,16.0,12.0,15.95,14221273211.0
23,6,True,False,0,16.0,8.0,16.05,14045233742.0
24,6,True,False,0,13.0,5.0,15.95,13972782648.0
25,6,True,False,0,13.0,9.0,15.933333333333334,13975684624.0
26,6,True,False,0,10.0,2.0,15.933333333333334,13992799106.0
27,6,True,False,0,12.0,0.0,15.933333333333334,13981129946.0
28,6,True,False,0,10.0,0.0,16.016666666666666,13876715606.0
29,6,True,False,0,11.0,0.0,15.916666666666666,14054860995.0
30,6,True,False,0,12.0,25.0,15.9,14099849310.0
1,7,True,False,0,8.0,0.0,15.883333333333333,13824207368.0
2,7,True,False,0,11.0,0.0,15.866666666666667,13820536368.0
3,7,True,False,0,12.0,0.0,15.95,13706873633.0
4,7,True,False,0,11.0,0.0,15.833333333333334,13871326031.0
5,7,True,False,0,12.0,0.0,15.816666666666666,13943827716.0
6,7,True,False,0,11.0,0.0,15.8,14025922624.0
7,7,True,False,1,13.0,0.0,15.783333333333333,13946135364.0
8,7,True,False,1,10.0,0.0,15.75,14030420228.0
9,7,True,False,1,15.0,0.0,15.75,13939826348.0
10,7,True,False,1,12.0,0.0,15.716666666666667,13737824650.0
11,7,True,False,1,14.0,0.0,15.683333333333334,13980407782.0
12,7,True,False,1,17.0,0.0,15.666666666666666,14237087568.0
13,7,True,False,1,18.0,0.0,15.633333333333333,14341213938.0
14,7,True,False,1,19.0,0.0,15.6,14089922668.0
15,7,True,False,1,14.0,0.0,15.566666666666666,14189110367.0
16,7,True,False,1,15.0,0.0,15.55,14011485985.0
17,7,True,False,1,16.0,0.0,15.516666666666667,14035459555.0
18,7,True,False,1,20.0,0.0,15.483333333333333,14753389582.0
19,7,True,False,1,21.0,1.0,15.45,14994741674.0
20,7,True,False,1,17.0,12.0,15.4,14466398402.0
21,7,True,False,1,14.0,0.0,15.366666666666667,14279013769.0
22,7,True,False,1,16.0,2.0,15.333333333333334,14296159361.0
23,7,True,False,1,17.0,1.0,15.433333333333334,14003023933.0
24,7,True,False,1,16.0,0.0,15.4,13960855415.0
25,7,True,False,1,17.0,0.0,15.233333333333333,14041960017.0
26,7,True,False,1,12.0,0.0,15.166666666666666,13760459401.0
27,7,True,False,1,12.0,0.0,15.133333333333333,13676203409.0
28,7,True,False,1,15.0,0.0,15.233333333333333,13658013719.0
29,7,True,False,1,14.0,0.0,15.183333333333334,13601022382.0
30,7,True,False,1,14.0,0.0,15.133333333333333,13614754668.0
31,7,True,False,1,15.0,0.0,15.1,13538272704.0
1,8,True,False,1,16.0,0.0,14.933333333333334,13845551693.0
2,8,True,False,1,17.0,0.0,15.0,14003260988.0
3,8,True,False,1,19.0,0.0,14.966666666666667,14270277816.0
4,8,True,False,1,20.0,1.0,14.916666666666666,14228113817.0
5,8,True,False,1,15.0,3.0,14.866666666666667,13994804807.0
6,8,True,False,1,14.0,0.0,14.816666666666666,13629122830.0
7,8,True,False,1,13.0,0.0,14.65,13352457666.0
8,8,True,False,1,14.0,0.0,14.716666666666667,13504103157.0
9,8,True,False,1,15.0,0.0,14.666666666666666,13649955878.0
10,8,True,False,1,17.0,0.0,14.483333333333333,13784802446.0
11,8,True,False,1,18.0,0.0,14.566666666666666,13899743162.0
12,8,True,False,1,18.0,0.0,14.4,14121055554.0
13,8,True,False,1,18.0,0.0,14.333333333333334,13790759745.0
14,8,True,False,1,19.0,8.0,14.283333333333333,13125884417.0
15,8,True,False,1,15.0,1.0,14.366666666666667,13005252114.0
16,8,True,False,1,16.0,4.0,14.2,13309369855.0
17,8,True,False,1,14.0,14.0,14.133333333333333,13110050195.0
18,8,True,False,1,14.0,0.0,14.1,13036932386.0
19,8,True,False,1,15.0,0.0,14.033333333333333,13158438760.0
20,8,True,False,1,14.0,1.0,13.983333333333333,13200206040.0
21,8,True,False,1,14.0,0.0,13.933333333333334,13193990818.0
22,8,True,False,1,16.0,0.0,13.866666666666667,13367271918.0
23,8,True,False,1,17.0,0.0,13.816666666666666,13590025671.0
24,8,True,False,1,18.0,0.0,13.783333333333333,13867753972.0
25,8,True,False,1,19.0,0.0,13.666666666666666,13857216096.0
26,8,True,False,1,16.0,0.0,13.666666666666666,13825740538.0
27,8,True,False,1,14.0,0.0,13.6,13700284825.0
28,8,True,False,1,14.0,0.0,13.5,13581804655.0
29,8,True,False,1,16.0,0.0,13.5,13821957696.0
30,8,True,False,1,17.0,0.0,13.45,13854568282.0
31,8,True,False,1,13.0,0.0,13.383333333333333,13830445731.0
1,9,True,False,1,16.0,10.0,13.383333333333333,13748765624.0
2,9,True,False,1,15.0,5.0,13.333333333333334,13649722428.0
3,9,True,False,0,15.0,0.0,13.283333333333333,13641769053.0
4,9,True,False,0,13.0,0.0,13.166666666666666,13625072440.0
5,9,True,False,0,17.0,5.0,13.166666666666666,13690501915.0
6,9,True,False,0,15.0,0.0,13.116666666666667,13695519200.0
7,9,True,False,0,14.0,2.0,13.0,13766895122.0
8,9,True,False,0,13.0,3.0,13.0,13496327517.0
9,9,True,False,0,13.0,4.0,12.9,13598267764.0
10,9,True,False,0,12.0,0.0,12.833333333333334,13626456669.0
11,9,True,False,0,12.0,0.0,12.833333333333334,13534831317.0
12,9,True,False,0,14.0,0.0,12.733333333333333,13540163451.0
13,9,True,False,0,21.0,4.0,12.683333333333334,13658695125.0
14,9,True,False,0,18.0,10.0,12.616666666666667,13824603713.0
15,9,True,False,0,15.0,1.0,12.566666666666666,13626344591.0
16,9,True,False,0,12.0,0.0,12.516666666666667,13673401014.0
17,9,True,False,0,8.0,0.0,12.45,13845871722.0
18,9,True,False,0,7.0,0.0,12.4,13986633070.0
19,9,True,False,0,8.0,0.0,12.333333333333334,13896940817.0
20,9,True,False,0,8.0,0.0,12.283333333333333,14057437323.0
21,9,True,False,0,9.0,0.0,12.233333333333333,14262364945.0
22,9,True,False,0,8.0,0.0,12.166666666666666,14128006860.0
23,9,True,False,0,9.0,0.0,12.166666666666666,14287975361.0
24,9,True,False,0,10.0,0.0,12.05,14431312678.0
25,9,True,False,0,10.0,3.0,12.0,14598283195.0
26,9,True,False,0,10.0,11.0,11.933333333333334,14894657693.0
27,9,True,False,0,9.0,0.0,11.85,15235686009.0
28,9,True,False,0,10.0,31.0,11.916666666666666,15552216103.0
29,9,True,False,0,7.0,2.0,11.816666666666666,15736171266.0
30,9,True,False,0,9.0,0.0,11.733333333333333,16143493899.0
1,10,True,False,0,10.0,24.0,11.666666666666666,16220792966.0
2,10,True,False,0,15.0,1.0,11.633333333333333,15579325095.0
3,10,True,False,0,12.0,0.0,11.583333333333334,15408352948.0
4,10,True,False,0,12.0,0.0,11.566666666666666,15455626498.0
5,10,True,False,0,12.0,0.0,11.466666666666667,15157515844.0
6,10,True,False,0,9.0,0.0,11.416666666666666,14911200240.0
7,10,True,False,0,9.0,0.0,11.35,15289001322.0
8,10,True,False,0,9.0,0.0,11.3,15468126423.0
9,10,True,False,0,7.0,0.0,11.25,15885419600.0
10,10,True,False,0,12.0,0.0,11.2,15390873829.0
11,10,True,False,0,13.0,0.0,11.1,15350177015.0
12,10,True,False,0,8.0,0.0,11.083333333333334,15806758847.0
13,10,True,False,0,10.0,6.0,11.016666666666667,15788230630.0
14,10,True,False,0,13.0,3.0,10.916666666666666,15727076170.0
15,10,True,False,0,14.0,2.0,10.866666666666667,15508240667.0
16,10,True,False,0,13.0,4.0,10.833333333333334,15304635239.0
17,10,True,False,0,16.0,4.0,10.766666666666667,14862722468.0
18,10,True,False,0,14.0,4.0,10.683333333333334,14705746967.0
19,10,True,False,0,15.0,0.0,10.65,14771666477.0
20,10,True,False,0,15.0,12.0,10.616666666666667,14647244831.0
21,10,True,False,0,15.0,7.0,10.55,14847125839.0
22,10,True,False,1,13.0,0.0,10.533333333333333,15012102152.0
23,10,True,False,1,15.0,0.0,10.5,14940581626.0
24,10,True,False,1,14.0,0.0,10.483333333333333,14979832870.0
25,10,True,False,1,11.0,0.0,10.383333333333333,15183052362.0
26,10,True,False,1,14.0,0.0,10.333333333333334,14940372530.0
27,10,True,False,1,15.0,0.0,10.283333333333333,14958069462.0
28,10,True,False,1,17.0,0.0,10.233333333333333,14892979470.0
29,10,True,False,1,16.0,0.0,10.166666666666666,15484760868.0
30,10,True,False,1,14.0,0.0,10.133333333333333,14808563361.0
31,10,True,False,1,13.0,5.0,9.95,15384284024.0
1,11,True,False,1,12.0,3.0,10.033333333333333,15782106804.0
2,11,True,False,1,8.0,3.0,9.85,16471560507.0
3,11,True,False,1,10.0,6.0,9.933333333333334,17660422739.0
4,11,True,False,1,8.0,7.0,9.75,19257038182.0
5,11,True,False,1,6.0,0.0,9.833333333333334,20686426914.0
6,11,True,False,1,6.0,2.0,9.65,20989631714.0
7,11,True,False,1,10.0,0.0,9.733333333333333,19627787249.0
8,11,True,False,1,10.0,1.0,9.55,19238491185.0
9,11,True,False,0,10.0,0.0,9.633333333333333,19314464245.0
10,11,True,False,0,8.0,0.0,9.466666666666667,20258994438.0
11,11,True,False,0,7.0,0.0,9.4,20583331766.0
12,11,True,False,0,10.0,0.0,9.366666666666667,20547822654.0
13,11,True,False,0,10.0,0.0,9.316666666666666,20916208020.0
14,11,True,False,0,10.0,1.0,9.283333333333333,21342440729.0
15,11,True,False,0,9.0,9.0,9.216666666666667,21247492613.0
16,11,True,False,0,8.0,9.0,9.183333333333334,21543837658.0
17,11,True,False,0,10.0,12.0,9.266666666666667,21177353987.0
18,11,True,False,0,6.0,2.0,9.1,22680966376.0
19,11,True,False,0,4.0,0.0,9.183333333333334,24801158169.0
20,11,True,False,0,2.0,9.0,9.016666666666667,25660689709.0
21,11,True,False,0,4.0,11.0,8.983333333333333,26411885705.0
22,11,True,False,0,4.0,1.0,8.933333333333334,26685665842.0
23,11,True,False,0,6.0,2.0,8.9,26203838172.0
24,11,True,False,0,7.0,1.0,9.0,25474110899.0
25,11,True,False,0,6.0,2.0,8.816666666666666,25354369234.0
26,11,True,False,0,5.0,0.0,8.8,27223497520.0
27,11,True,False,0,7.0,0.0,8.9,27356873818.0
28,11,True,False,0,6.0,6.0,8.716666666666667,26562987915.0
29,11,True,False,0,5.0,1.0,8.833333333333334,27784292007.0
30,11,True,False,0,4.0,0.0,8.8,29105558981.0
1,12,True,False,0,3.0,0.0,8.783333333333333,30392817824.0
2,12,True,False,0,2.0,0.0,8.6,31844746020.0
3,12,True,False,0,1.0,0.0,8.716666666666667,33237871844.0
4,12,True,False,0,1.0,0.0,8.683333333333334,33327895925.0
5,12,True,False,0,3.0,4.0,8.666666666666666,33341597304.0
6,12,True,False,0,1.0,0.0,8.65,33673471186.0
7,12,True,False,0,0.0,0.0,8.616666666666667,34065440633.0
8,12,True,False,0,0.0,0.0,8.6,35007107855.0
9,12,True,False,0,-1.0,0.0,8.583333333333334,35604031191.0
10,12,True,False,0,-2.0,0.0,8.566666666666666,37343132711.0
11,12,True,False,0,-2.0,0.0,8.55,39630294085.0
12,12,True,False,0,-3.0,0.0,8.533333333333333,40680347939.0
13,12,True,False,0,-2.0,0.0,8.516666666666667,40135065853.0
14,12,True,False,0,4.0,18.0,8.5,37081715589.0
15,12,True,False,0,0.0,6.0,8.5,37048563530.0
16,12,True,False,0,-3.0,0.0,8.483333333333333,37966287968.0
17,12,True,False,1,-4.0,0.0,8.483333333333333,41203845035.0
18,12,True,False,1,-4.0,0.0,8.466666666666667,40303666033.0
19,12,True,False,1,5.0,0.0,8.466666666666667,32615924493.0
20,12,True,False,1,10.0,1.0,8.466666666666667,28657124874.0
21,12,True,False,1,6.0,15.0,8.466666666666667,27300428159.0
22,12,True,False,1,10.0,13.0,8.466666666666667,26386176425.0
23,12,True,False,1,12.0,17.0,8.466666666666667,25055134307.0
24,12,True,False,1,9.0,0.0,8.466666666666667,25720642746.0
25,12,True,False,1,7.0,0.0,8.483333333333333,24787453156.0
26,12,True,False,1,5.0,10.0,8.483333333333333,25788484739.0
27,12,True,False,1,2.0,0.0,8.483333333333333,28470493105.0
28,12,True,False,1,5.0,0.0,8.5,28287373343.0
29,12,True,False,1,8.0,8.0,8.516666666666667,27298082222.0
30,12,True,False,1,5.0,6.0,8.533333333333333,27555767754.0
31,12,True,False,1,12.0,1.0,8.55,25032457923.0
1,1,True,False,1,11.0,1.0,8.566666666666666,23256714420.0
2,1,True,False,1,8.0,31.0,8.583333333333334,24329438512.0
3,1,True,False,1,5.0,0.0,8.6,26370238286.0
4,1,True,False,1,6.0,1.0,8.616666666666667,26195807396.0
5,1,True,False,0,11.0,8.0,8.633333333333333,24578712155.0
6,1,True,False,0,10.0,3.0,8.65,24916617830.0
7,1,True,False,0,6.0,5.0,8.666666666666666,25935424539.0
8,1,True,False,0,8.0,24.0,8.7,26338075335.0
9,1,True,False,0,5.0,8.0,8.733333333333333,28079633934.0
10,1,True,False,0,5.0,22.0,8.75,28452976235.0
11,1,True,False,0,9.0,10.0,8.783333333333333,26975076168.0
12,1,True,False,0,9.0,4.0,8.8,26988025008.0
13,1,True,False,0,8.0,9.0,8.85,26778613915.0
14,1,True,False,0,6.0,6.0,8.733333333333333,27383757015.0
15,1,True,False,0,5.0,21.0,8.916666666666666,28646119919.0
16,1,True,False,0,4.0,25.0,8.95,31004483598.0
17,1,True,False,0,1.0,8.0,8.833333333333334,32845937524.0
18,1,True,False,0,0.0,6.0,8.883333333333333,35063105213.0
19,1,True,False,0,-1.0,4.0,9.066666666666666,36364243061.0
20,1,True,False,0,-1.0,0.0,9.1,36676803691.0
21,1,True,False,0,0.0,2.0,9.116666666666667,37920360109.0
22,1,True,False,0,-2.0,0.0,9.033333333333333,40191338464.0
23,1,True,False,0,0.0,0.0,9.066666666666666,39431859289.0
24,1,True,False,0,0.0,0.0,9.116666666666667,38048591277.0
25,1,True,False,0,0.0,0.0,9.15,38221829377.0
26,1,True,False,0,0.0,10.0,9.2,37685199632.0
27,1,True,False,0,1.0,4.0,9.266666666666667,37025644964.0
28,1,True,False,0,0.0,0.0,9.3,37631208763.0
29,1,True,False,0,-1.0,0.0,9.35,37469304016.0
30,1,True,False,0,2.0,1.0,9.383333333333333,35751456864.0
31,1,True,False,0,0.0,0.0,9.433333333333334,33591027253.0
1,2,True,False,0,4.0,5.0,9.483333333333333,31762662321.0
2,2,True,False,0,3.0,0.0,9.533333333333333,30883513369.0
3,2,True,False,0,4.0,0.0,9.716666666666667,30406205478.0
4,2,True,False,0,3.0,0.0,9.75,29846932975.0
5,2,True,False,0,4.0,0.0,9.683333333333334,29605692407.0
6,2,True,False,0,1.0,0.0,9.85,31499102680.0
7,2,True,False,0,0.0,0.0,9.783333333333333,33596819873.0
8,2,True,False,0,-1.0,0.0,9.95,35194565977.0
9,2,True,False,0,-1.0,0.0,9.883333333333333,35627839211.0
10,2,True,False,0,0.0,0.0,10.033333333333333,34297176248.0
11,2,True,False,1,0.0,0.0,10.1,33728039178.0
12,2,True,False,1,1.0,0.0,10.166666666666666,32114374940.0
13,2,True,False,1,2.0,0.0,10.2,31595015731.0
14,2,True,False,1,2.0,0.0,10.266666666666667,30480909800.0
15,2,True,False,1,4.0,0.0,10.3,29526604278.0
16,2,True,False,1,4.0,0.0,10.366666666666667,28374894801.0
17,2,True,False,1,8.0,0.0,10.4,26239945754.0
18,2,True,False,1,10.0,0.0,10.516666666666667,25378524570.0
19,2,True,False,1,8.0,0.0,10.533333333333333,25225421358.0
20,2,True,False,1,5.0,0.0,10.533333333333333,26291580068.0
21,2,True,False,1,5.0,0.0,10.633333333333333,26383979983.0
22,2,True,False,1,8.0,8.0,10.683333333333334,26411755889.0
23,2,True,False,1,7.0,18.0,10.683333333333334,27419928317.0
24,2,True,False,1,6.0,3.0,10.783333333333333,27523140737.0
25,2,True,False,1,4.0,4.0,10.75,29537291290.0
26,2,True,False,1,0.0,0.0,10.816666666666666,32724351814.0
27,2,True,False,1,-1.0,0.0,10.9,35113873222.0
28,2,True,False,1,-2.0,0.0,11.016666666666667,35436704820.0
1,3,True,False,0,-2.0,0.0,11.05,34829383951.0
2,3,True,False,0,-2.0,0.0,11.083333333333334,33425143890.0
3,3,True,False,0,0.0,0.0,11.2,32078805998.0
4,3,True,False,0,0.0,0.0,11.2,32158517281.0
5,3,True,False,0,0.0,0.0,11.3,31357917454.0
6,3,True,False,0,0.0,0.0,11.316666666666666,31108497366.0
7,3,True,False,0,0.0,5.0,11.416666666666666,30958503494.0
8,3,True,False,0,8.0,35.0,11.433333333333334,28091806463.0
9,3,True,False,0,10.0,9.0,11.533333333333333,24849709845.0
10,3,True,False,0,6.0,12.0,11.6,26393306624.0
11,3,True,False,0,2.0,13.0,11.616666666666667,26661199092.0
12,3,True,False,0,7.0,5.0,11.666666666666666,23858024784.0
13,3,True,False,0,11.0,8.0,11.733333333333333,21616384757.0
14,3,True,False,0,7.0,7.0,11.783333333333333,23414312966.0
